"","back_hospital.yyyymmdd","back_hospital.area","back_hospital.sex","back_hospital.frequency"
"928",20120128,"광주",2,1
"929",20120128,"대구",1,1
"930",20120128,"대구",2,2
"931",20120128,"대전",1,1
"932",20120128,"대전",2,2
"933",20120128,"부산",1,0
"934",20120128,"부산",2,3
"935",20120128,"서울",1,2
"936",20120128,"서울",2,6
"937",20120128,"세종",1,0
"938",20120128,"세종",2,0
"939",20120128,"울산",1,1
"940",20120128,"울산",2,0
"941",20120128,"인천",1,1
"942",20120128,"인천",2,1
"943",20120128,"전남",1,0
"944",20120128,"전남",2,1
"945",20120128,"전북",1,1
"946",20120128,"전북",2,1
"947",20120128,"제주",1,0
"948",20120128,"제주",2,0
"949",20120128,"충남",1,1
"950",20120128,"충남",2,2
"951",20120128,"충북",1,4
"952",20120128,"충북",2,0
"953",20120129,"강원",1,2
"954",20120129,"강원",2,0
"955",20120129,"경기",1,6
"956",20120129,"경기",2,3
"957",20120129,"경남",1,3
"958",20120129,"경남",2,0
"959",20120129,"경북",1,2
"960",20120129,"경북",2,2
"961",20120129,"광주",1,0
"962",20120129,"광주",2,0
"963",20120129,"대구",1,1
"964",20120129,"대구",2,1
"965",20120129,"대전",1,1
"966",20120129,"대전",2,0
"967",20120129,"부산",1,2
"968",20120129,"부산",2,1
"969",20120129,"서울",1,4
"970",20120129,"서울",2,3
"971",20120129,"세종",1,0
"972",20120129,"세종",2,0
"973",20120129,"울산",1,0
"974",20120129,"울산",2,1
"975",20120129,"인천",1,1
"976",20120129,"인천",2,0
"977",20120129,"전남",1,1
"978",20120129,"전남",2,4
"979",20120129,"전북",1,0
"980",20120129,"전북",2,3
"981",20120129,"제주",1,0
"982",20120129,"제주",2,0
"983",20120129,"충남",1,0
"984",20120129,"충남",2,0
"985",20120129,"충북",1,3
"986",20120129,"충북",2,0
"987",20120130,"강원",1,1
"988",20120130,"강원",2,1
"989",20120130,"경기",1,2
"990",20120130,"경기",2,3
"991",20120130,"경남",1,2
"992",20120130,"경남",2,1
"993",20120130,"경북",1,4
"994",20120130,"경북",2,5
"995",20120130,"광주",1,0
"996",20120130,"광주",2,2
"997",20120130,"대구",1,1
"998",20120130,"대구",2,0
"999",20120130,"대전",1,0
"1000",20120130,"대전",2,0
"1001",20120130,"부산",1,2
"1002",20120130,"부산",2,1
"1003",20120130,"서울",1,4
"1004",20120130,"서울",2,2
"1005",20120130,"세종",1,0
"1006",20120130,"세종",2,0
"1007",20120130,"울산",1,1
"1008",20120130,"울산",2,0
"1009",20120130,"인천",1,2
"1010",20120130,"인천",2,3
"1011",20120130,"전남",1,0
"1012",20120130,"전남",2,2
"1013",20120130,"전북",1,2
"1014",20120130,"전북",2,4
"1015",20120130,"제주",1,0
"1016",20120130,"제주",2,0
"1017",20120130,"충남",1,1
"1018",20120130,"충남",2,0
"1019",20120130,"충북",1,2
"1020",20120130,"충북",2,0
"1021",20120131,"강원",1,1
"1022",20120131,"강원",2,2
"1023",20120131,"경기",1,8
"1024",20120131,"경기",2,6
"1025",20120131,"경남",1,3
"1026",20120131,"경남",2,1
"1027",20120131,"경북",1,2
"1028",20120131,"경북",2,2
"1029",20120131,"광주",1,1
"1030",20120131,"광주",2,0
"1031",20120131,"대구",1,1
"1032",20120131,"대구",2,1
"1033",20120131,"대전",1,1
"1034",20120131,"대전",2,0
"1035",20120131,"부산",1,2
"1036",20120131,"부산",2,1
"1037",20120131,"서울",1,3
"1038",20120131,"서울",2,4
"1039",20120131,"세종",1,0
"1040",20120131,"세종",2,0
"1041",20120131,"울산",1,1
"1042",20120131,"울산",2,1
"1043",20120131,"인천",1,0
"1044",20120131,"인천",2,3
"1045",20120131,"전남",1,3
"1046",20120131,"전남",2,3
"1047",20120131,"전북",1,2
"1048",20120131,"전북",2,0
"1049",20120131,"제주",1,0
"1050",20120131,"제주",2,0
"1051",20120131,"충남",1,3
"1052",20120131,"충남",2,2
"1053",20120131,"충북",1,1
"1054",20120131,"충북",2,1
"1055",20120201,"강원",1,4
"1056",20120201,"강원",2,2
"1057",20120201,"경기",1,3
"1058",20120201,"경기",2,11
"1059",20120201,"경남",1,5
"1060",20120201,"경남",2,5
"1061",20120201,"경북",1,5
"1062",20120201,"경북",2,4
"1063",20120201,"광주",1,3
"1064",20120201,"광주",2,2
"1065",20120201,"대구",1,3
"1066",20120201,"대구",2,3
"1067",20120201,"대전",1,1
"1068",20120201,"대전",2,1
"1069",20120201,"부산",1,7
"1070",20120201,"부산",2,1
"1071",20120201,"서울",1,8
"1072",20120201,"서울",2,5
"1073",20120201,"세종",1,0
"1074",20120201,"세종",2,0
"1075",20120201,"울산",1,3
"1076",20120201,"울산",2,0
"1077",20120201,"인천",1,3
"1078",20120201,"인천",2,1
"1079",20120201,"전남",1,5
"1080",20120201,"전남",2,6
"1081",20120201,"전북",1,0
"1082",20120201,"전북",2,3
"1083",20120201,"제주",1,0
"1084",20120201,"제주",2,0
"1085",20120201,"충남",1,0
"1086",20120201,"충남",2,3
"1087",20120201,"충북",1,2
"1088",20120201,"충북",2,2
"1089",20120202,"강원",1,3
"1090",20120202,"강원",2,1
"1091",20120202,"경기",1,2
"1092",20120202,"경기",2,5
"1093",20120202,"경남",1,0
"1094",20120202,"경남",2,1
"1095",20120202,"경북",1,4
"1096",20120202,"경북",2,1
"1097",20120202,"광주",1,1
"1098",20120202,"광주",2,0
"1099",20120202,"대구",1,1
"1100",20120202,"대구",2,2
"1101",20120202,"대전",1,1
"1102",20120202,"대전",2,1
"1103",20120202,"부산",1,4
"1104",20120202,"부산",2,1
"1105",20120202,"서울",1,3
"1106",20120202,"서울",2,4
"1107",20120202,"세종",1,0
"1108",20120202,"세종",2,0
"1109",20120202,"울산",1,0
"1110",20120202,"울산",2,0
"1111",20120202,"인천",1,2
"1112",20120202,"인천",2,2
"1113",20120202,"전남",1,1
"1114",20120202,"전남",2,3
"1115",20120202,"전북",1,1
"1116",20120202,"전북",2,1
"1117",20120202,"제주",1,0
"1118",20120202,"제주",2,0
"1119",20120202,"충남",1,0
"1120",20120202,"충남",2,1
"1121",20120202,"충북",1,0
"1122",20120202,"충북",2,1
"1123",20120203,"강원",1,0
"1124",20120203,"강원",2,1
"1125",20120203,"경기",1,4
"1126",20120203,"경기",2,2
"1127",20120203,"경남",1,2
"1128",20120203,"경남",2,0
"1129",20120203,"경북",1,0
"1130",20120203,"경북",2,1
"1131",20120203,"광주",1,0
"1132",20120203,"광주",2,1
"1133",20120203,"대구",1,0
"1134",20120203,"대구",2,0
"1135",20120203,"대전",1,0
"1136",20120203,"대전",2,2
"1137",20120203,"부산",1,4
"1138",20120203,"부산",2,1
"1139",20120203,"서울",1,5
"1140",20120203,"서울",2,4
"1141",20120203,"세종",1,0
"1142",20120203,"세종",2,0
"1143",20120203,"울산",1,0
"1144",20120203,"울산",2,0
"1145",20120203,"인천",1,0
"1146",20120203,"인천",2,2
"1147",20120203,"전남",1,0
"1148",20120203,"전남",2,0
"1149",20120203,"전북",1,1
"1150",20120203,"전북",2,2
"1151",20120203,"제주",1,0
"1152",20120203,"제주",2,1
"1153",20120203,"충남",1,0
"1154",20120203,"충남",2,0
"1155",20120203,"충북",1,0
"1156",20120203,"충북",2,1
"1157",20120204,"강원",1,0
"1158",20120204,"강원",2,0
"1159",20120204,"경기",1,0
"1160",20120204,"경기",2,2
"1161",20120204,"경남",1,2
"1162",20120204,"경남",2,4
"1163",20120204,"경북",1,1
"1164",20120204,"경북",2,3
"1165",20120204,"광주",1,2
"1166",20120204,"광주",2,2
"1167",20120204,"대구",1,0
"1168",20120204,"대구",2,1
"1169",20120204,"대전",1,2
"1170",20120204,"대전",2,0
"1171",20120204,"부산",1,0
"1172",20120204,"부산",2,2
"1173",20120204,"서울",1,5
"1174",20120204,"서울",2,1
"1175",20120204,"세종",1,1
"1176",20120204,"세종",2,0
"1177",20120204,"울산",1,0
"1178",20120204,"울산",2,0
"1179",20120204,"인천",1,1
"1180",20120204,"인천",2,0
"1181",20120204,"전남",1,1
"1182",20120204,"전남",2,0
"1183",20120204,"전북",1,1
"1184",20120204,"전북",2,0
"1185",20120204,"제주",1,0
"1186",20120204,"제주",2,2
"1187",20120204,"충남",1,2
"1188",20120204,"충남",2,1
"1189",20120204,"충북",1,0
"1190",20120204,"충북",2,0
"1191",20120205,"강원",1,2
"1192",20120205,"강원",2,2
"1193",20120205,"경기",1,2
"1194",20120205,"경기",2,0
"1195",20120205,"경남",1,2
"1196",20120205,"경남",2,2
"1197",20120205,"경북",1,1
"1198",20120205,"경북",2,1
"1199",20120205,"광주",1,1
"1200",20120205,"광주",2,1
"1201",20120205,"대구",1,0
"1202",20120205,"대구",2,1
"1203",20120205,"대전",1,0
"1204",20120205,"대전",2,0
"1205",20120205,"부산",1,0
"1206",20120205,"부산",2,2
"1207",20120205,"서울",1,2
"1208",20120205,"서울",2,3
"1209",20120205,"세종",1,0
"1210",20120205,"세종",2,0
"1211",20120205,"울산",1,1
"1212",20120205,"울산",2,0
"1213",20120205,"인천",1,0
"1214",20120205,"인천",2,2
"1215",20120205,"전남",1,2
"1216",20120205,"전남",2,0
"1217",20120205,"전북",1,0
"1218",20120205,"전북",2,3
"1219",20120205,"제주",1,0
"1220",20120205,"제주",2,0
"1221",20120205,"충남",1,0
"1222",20120205,"충남",2,1
"1223",20120205,"충북",1,0
"1224",20120205,"충북",2,0
"1225",20120206,"강원",1,0
"1226",20120206,"강원",2,1
"1227",20120206,"경기",1,7
"1228",20120206,"경기",2,7
"1229",20120206,"경남",1,5
"1230",20120206,"경남",2,2
"1231",20120206,"경북",1,2
"1232",20120206,"경북",2,2
"1233",20120206,"광주",1,2
"1234",20120206,"광주",2,2
"1235",20120206,"대구",1,0
"1236",20120206,"대구",2,1
"1237",20120206,"대전",1,0
"1238",20120206,"대전",2,3
"1239",20120206,"부산",1,3
"1240",20120206,"부산",2,4
"1241",20120206,"서울",1,4
"1242",20120206,"서울",2,2
"1243",20120206,"세종",1,0
"1244",20120206,"세종",2,0
"1245",20120206,"울산",1,0
"1246",20120206,"울산",2,1
"1247",20120206,"인천",1,3
"1248",20120206,"인천",2,0
"1249",20120206,"전남",1,1
"1250",20120206,"전남",2,2
"1251",20120206,"전북",1,0
"1252",20120206,"전북",2,2
"1253",20120206,"제주",1,0
"1254",20120206,"제주",2,0
"1255",20120206,"충남",1,2
"1256",20120206,"충남",2,4
"1257",20120206,"충북",1,1
"1258",20120206,"충북",2,0
"1259",20120207,"강원",1,1
"1260",20120207,"강원",2,1
"1261",20120207,"경기",1,4
"1262",20120207,"경기",2,9
"1263",20120207,"경남",1,6
"1264",20120207,"경남",2,0
"1265",20120207,"경북",1,2
"1266",20120207,"경북",2,4
"1267",20120207,"광주",1,0
"1268",20120207,"광주",2,0
"1269",20120207,"대구",1,0
"1270",20120207,"대구",2,1
"1271",20120207,"대전",1,1
"1272",20120207,"대전",2,0
"1273",20120207,"부산",1,1
"1274",20120207,"부산",2,1
"1275",20120207,"서울",1,2
"1276",20120207,"서울",2,5
"1277",20120207,"세종",1,0
"1278",20120207,"세종",2,0
"1279",20120207,"울산",1,0
"1280",20120207,"울산",2,2
"1281",20120207,"인천",1,1
"1282",20120207,"인천",2,1
"1283",20120207,"전남",1,2
"1284",20120207,"전남",2,2
"1285",20120207,"전북",1,1
"1286",20120207,"전북",2,1
"1287",20120207,"제주",1,0
"1288",20120207,"제주",2,0
"1289",20120207,"충남",1,1
"1290",20120207,"충남",2,1
"1291",20120207,"충북",1,2
"1292",20120207,"충북",2,4
"1293",20120208,"강원",1,0
"1294",20120208,"강원",2,1
"1295",20120208,"경기",1,4
"1296",20120208,"경기",2,6
"1297",20120208,"경남",1,2
"1298",20120208,"경남",2,4
"1299",20120208,"경북",1,1
"1300",20120208,"경북",2,5
"1301",20120208,"광주",1,1
"1302",20120208,"광주",2,0
"1303",20120208,"대구",1,2
"1304",20120208,"대구",2,1
"1305",20120208,"대전",1,1
"1306",20120208,"대전",2,0
"1307",20120208,"부산",1,1
"1308",20120208,"부산",2,1
"1309",20120208,"서울",1,1
"1310",20120208,"서울",2,4
"1311",20120208,"세종",1,0
"1312",20120208,"세종",2,0
"1313",20120208,"울산",1,0
"1314",20120208,"울산",2,0
"1315",20120208,"인천",1,2
"1316",20120208,"인천",2,0
"1317",20120208,"전남",1,0
"1318",20120208,"전남",2,2
"1319",20120208,"전북",1,0
"1320",20120208,"전북",2,3
"1321",20120208,"제주",1,0
"1322",20120208,"제주",2,0
"1323",20120208,"충남",1,3
"1324",20120208,"충남",2,2
"1325",20120208,"충북",1,0
"1326",20120208,"충북",2,2
"1327",20120209,"강원",1,3
"1328",20120209,"강원",2,1
"1329",20120209,"경기",1,5
"1330",20120209,"경기",2,9
"1331",20120209,"경남",1,5
"1332",20120209,"경남",2,4
"1333",20120209,"경북",1,2
"1334",20120209,"경북",2,5
"1335",20120209,"광주",1,0
"1336",20120209,"광주",2,2
"1337",20120209,"대구",1,0
"1338",20120209,"대구",2,1
"1339",20120209,"대전",1,0
"1340",20120209,"대전",2,1
"1341",20120209,"부산",1,0
"1342",20120209,"부산",2,0
"1343",20120209,"서울",1,3
"1344",20120209,"서울",2,4
"1345",20120209,"세종",1,0
"1346",20120209,"세종",2,0
"1347",20120209,"울산",1,0
"1348",20120209,"울산",2,0
"1349",20120209,"인천",1,1
"1350",20120209,"인천",2,1
"1351",20120209,"전남",1,1
"1352",20120209,"전남",2,4
"1353",20120209,"전북",1,0
"1354",20120209,"전북",2,5
"1355",20120209,"제주",1,0
"1356",20120209,"제주",2,0
"1357",20120209,"충남",1,2
"1358",20120209,"충남",2,1
"1359",20120209,"충북",1,3
"1360",20120209,"충북",2,1
"1361",20120210,"강원",1,1
"1362",20120210,"강원",2,0
"1363",20120210,"경기",1,3
"1364",20120210,"경기",2,6
"1365",20120210,"경남",1,3
"1366",20120210,"경남",2,1
"1367",20120210,"경북",1,1
"1368",20120210,"경북",2,1
"1369",20120210,"광주",1,0
"1370",20120210,"광주",2,0
"1371",20120210,"대구",1,2
"1372",20120210,"대구",2,0
"1373",20120210,"대전",1,1
"1374",20120210,"대전",2,1
"1375",20120210,"부산",1,1
"1376",20120210,"부산",2,2
"1377",20120210,"서울",1,3
"1378",20120210,"서울",2,6
"1379",20120210,"세종",1,0
"1380",20120210,"세종",2,0
"1381",20120210,"울산",1,0
"1382",20120210,"울산",2,0
"1383",20120210,"인천",1,1
"1384",20120210,"인천",2,0
"1385",20120210,"전남",1,3
"1386",20120210,"전남",2,0
"1387",20120210,"전북",1,2
"1388",20120210,"전북",2,1
"1389",20120210,"제주",1,1
"1390",20120210,"제주",2,0
"1391",20120210,"충남",1,0
"1392",20120210,"충남",2,0
"1393",20120210,"충북",1,0
"1394",20120210,"충북",2,0
"1395",20120211,"강원",1,0
"1396",20120211,"강원",2,0
"1397",20120211,"경기",1,2
"1398",20120211,"경기",2,4
"1399",20120211,"경남",1,0
"1400",20120211,"경남",2,0
"1401",20120211,"경북",1,1
"1402",20120211,"경북",2,2
"1403",20120211,"광주",1,1
"1404",20120211,"광주",2,1
"1405",20120211,"대구",1,0
"1406",20120211,"대구",2,2
"1407",20120211,"대전",1,0
"1408",20120211,"대전",2,1
"1409",20120211,"부산",1,2
"1410",20120211,"부산",2,0
"1411",20120211,"서울",1,6
"1412",20120211,"서울",2,2
"1413",20120211,"세종",1,0
"1414",20120211,"세종",2,0
"1415",20120211,"울산",1,0
"1416",20120211,"울산",2,1
"1417",20120211,"인천",1,2
"1418",20120211,"인천",2,0
"1419",20120211,"전남",1,1
"1420",20120211,"전남",2,0
"1421",20120211,"전북",1,0
"1422",20120211,"전북",2,1
"1423",20120211,"제주",1,1
"1424",20120211,"제주",2,0
"1425",20120211,"충남",1,1
"1426",20120211,"충남",2,2
"1427",20120211,"충북",1,0
"1428",20120211,"충북",2,0
"1429",20120212,"강원",1,0
"1430",20120212,"강원",2,1
"1431",20120212,"경기",1,4
"1432",20120212,"경기",2,6
"1433",20120212,"경남",1,2
"1434",20120212,"경남",2,2
"1435",20120212,"경북",1,3
"1436",20120212,"경북",2,1
"1437",20120212,"광주",1,2
"1438",20120212,"광주",2,1
"1439",20120212,"대구",1,0
"1440",20120212,"대구",2,1
"1441",20120212,"대전",1,0
"1442",20120212,"대전",2,1
"1443",20120212,"부산",1,1
"1444",20120212,"부산",2,1
"1445",20120212,"서울",1,2
"1446",20120212,"서울",2,3
"1447",20120212,"세종",1,0
"1448",20120212,"세종",2,0
"1449",20120212,"울산",1,0
"1450",20120212,"울산",2,0
"1451",20120212,"인천",1,0
"1452",20120212,"인천",2,0
"1453",20120212,"전남",1,3
"1454",20120212,"전남",2,2
"1455",20120212,"전북",1,1
"1456",20120212,"전북",2,1
"1457",20120212,"제주",1,0
"1458",20120212,"제주",2,0
"1459",20120212,"충남",1,3
"1460",20120212,"충남",2,0
"1461",20120212,"충북",1,1
"1462",20120212,"충북",2,0
"1463",20120213,"강원",1,0
"1464",20120213,"강원",2,1
"1465",20120213,"경기",1,5
"1466",20120213,"경기",2,5
"1467",20120213,"경남",1,3
"1468",20120213,"경남",2,5
"1469",20120213,"경북",1,2
"1470",20120213,"경북",2,0
"1471",20120213,"광주",1,0
"1472",20120213,"광주",2,2
"1473",20120213,"대구",1,0
"1474",20120213,"대구",2,1
"1475",20120213,"대전",1,2
"1476",20120213,"대전",2,0
"1477",20120213,"부산",1,1
"1478",20120213,"부산",2,2
"1479",20120213,"서울",1,7
"1480",20120213,"서울",2,7
"1481",20120213,"세종",1,0
"1482",20120213,"세종",2,0
"1483",20120213,"울산",1,2
"1484",20120213,"울산",2,1
"1485",20120213,"인천",1,1
"1486",20120213,"인천",2,2
"1487",20120213,"전남",1,1
"1488",20120213,"전남",2,4
"1489",20120213,"전북",1,2
"1490",20120213,"전북",2,2
"1491",20120213,"제주",1,0
"1492",20120213,"제주",2,0
"1493",20120213,"충남",1,1
"1494",20120213,"충남",2,2
"1495",20120213,"충북",1,1
"1496",20120213,"충북",2,1
"1497",20120214,"강원",1,0
"1498",20120214,"강원",2,0
"1499",20120214,"경기",1,3
"1500",20120214,"경기",2,2
"1501",20120214,"경남",1,2
"1502",20120214,"경남",2,3
"1503",20120214,"경북",1,3
"1504",20120214,"경북",2,1
"1505",20120214,"광주",1,1
"1506",20120214,"광주",2,1
"1507",20120214,"대구",1,2
"1508",20120214,"대구",2,1
"1509",20120214,"대전",1,0
"1510",20120214,"대전",2,2
"1511",20120214,"부산",1,4
"1512",20120214,"부산",2,4
"1513",20120214,"서울",1,4
"1514",20120214,"서울",2,6
"1515",20120214,"세종",1,0
"1516",20120214,"세종",2,0
"1517",20120214,"울산",1,0
"1518",20120214,"울산",2,0
"1519",20120214,"인천",1,1
"1520",20120214,"인천",2,0
"1521",20120214,"전남",1,0
"1522",20120214,"전남",2,1
"1523",20120214,"전북",1,3
"1524",20120214,"전북",2,1
"1525",20120214,"제주",1,0
"1526",20120214,"제주",2,0
"1527",20120214,"충남",1,2
"1528",20120214,"충남",2,0
"1529",20120214,"충북",1,3
"1530",20120214,"충북",2,0
"1531",20120215,"강원",1,1
"1532",20120215,"강원",2,1
"1533",20120215,"경기",1,6
"1534",20120215,"경기",2,4
"1535",20120215,"경남",1,4
"1536",20120215,"경남",2,5
"1537",20120215,"경북",1,2
"1538",20120215,"경북",2,2
"1539",20120215,"광주",1,0
"1540",20120215,"광주",2,2
"1541",20120215,"대구",1,1
"1542",20120215,"대구",2,2
"1543",20120215,"대전",1,1
"1544",20120215,"대전",2,2
"1545",20120215,"부산",1,2
"1546",20120215,"부산",2,4
"1547",20120215,"서울",1,3
"1548",20120215,"서울",2,1
"1549",20120215,"세종",1,0
"1550",20120215,"세종",2,0
"1551",20120215,"울산",1,0
"1552",20120215,"울산",2,1
"1553",20120215,"인천",1,0
"1554",20120215,"인천",2,2
"1555",20120215,"전남",1,1
"1556",20120215,"전남",2,1
"1557",20120215,"전북",1,1
"1558",20120215,"전북",2,1
"1559",20120215,"제주",1,0
"1560",20120215,"제주",2,0
"1561",20120215,"충남",1,0
"1562",20120215,"충남",2,0
"1563",20120215,"충북",1,1
"1564",20120215,"충북",2,1
"1565",20120216,"강원",1,0
"1566",20120216,"강원",2,1
"1567",20120216,"경기",1,4
"1568",20120216,"경기",2,5
"1569",20120216,"경남",1,1
"1570",20120216,"경남",2,3
"1571",20120216,"경북",1,2
"1572",20120216,"경북",2,0
"1573",20120216,"광주",1,0
"1574",20120216,"광주",2,0
"1575",20120216,"대구",1,2
"1576",20120216,"대구",2,0
"1577",20120216,"대전",1,0
"1578",20120216,"대전",2,0
"1579",20120216,"부산",1,1
"1580",20120216,"부산",2,1
"1581",20120216,"서울",1,5
"1582",20120216,"서울",2,3
"1583",20120216,"세종",1,1
"1584",20120216,"세종",2,0
"1585",20120216,"울산",1,0
"1586",20120216,"울산",2,2
"1587",20120216,"인천",1,2
