瘤痢,瘤痢疙,老矫,10CM 沥矫 配剧荐盒(%),20CM 沥矫 配剧荐盒(%),30CM 沥矫 配剧荐盒(%),50CM 沥矫 配剧荐盒(%),,老矫,10CM 沥矫 配剧荐盒(%),20CM 沥矫 配剧荐盒(%),30CM 沥矫 配剧荐盒(%),50CM 沥矫 配剧荐盒(%)
702,劳魂,2021-12-05 19:00,29.5,31.8,31.8,31.5,,2021-12-05 18:00,29.5,31.8,31.8,31.5
702,劳魂,2021-12-05 20:00,29.6,31.8,31.8,31.5,,2021-12-05 19:00,29.5,31.8,31.8,31.5
702,劳魂,2021-12-05 21:00,29.5,31.8,31.8,31.5,,2021-12-05 20:00,29.6,31.8,31.8,31.5
702,劳魂,2021-12-05 22:00,29.5,31.8,31.8,31.5,,2021-12-05 21:00,29.5,31.8,31.8,31.5
702,劳魂,2021-12-05 23:00,29.5,31.8,31.8,31.5,,2021-12-05 22:00,29.5,31.8,31.8,31.5
702,劳魂,2021-12-06 0:00,29.4,31.8,31.6,31.5,,2021-12-05 23:00,29.5,31.8,31.8,31.5
702,劳魂,2021-12-06 1:00,29.3,31.8,31.6,31.5,,2021-12-06 0:00,29.4,31.8,31.6,31.5
702,劳魂,2021-12-06 2:00,29.3,31.8,31.6,31.5,,2021-12-06 1:00,29.3,31.8,31.6,31.5
702,劳魂,2021-12-06 3:00,29.1,31.8,31.6,31.5,,2021-12-06 2:00,29.3,31.8,31.6,31.5
702,劳魂,2021-12-06 4:00,29.1,31.8,31.6,31.4,,2021-12-06 3:00,29.1,31.8,31.6,31.5
702,劳魂,2021-12-06 5:00,29.1,31.8,31.6,31.4,,2021-12-06 4:00,29.1,31.8,31.6,31.4
702,劳魂,2021-12-06 6:00,29.1,31.8,31.6,31.4,,2021-12-06 5:00,29.1,31.8,31.6,31.4
702,劳魂,2021-12-06 7:00,29,31.8,31.6,31.4,,2021-12-06 6:00,29.1,31.8,31.6,31.4
702,劳魂,2021-12-06 8:00,29,31.7,31.6,31.4,,2021-12-06 7:00,29,31.8,31.6,31.4
702,劳魂,2021-12-06 9:00,29.1,31.6,31.6,31.4,,2021-12-06 8:00,29,31.7,31.6,31.4
702,劳魂,2021-12-06 10:00,29.1,31.6,31.6,31.4,,2021-12-06 9:00,29.1,31.6,31.6,31.4
702,劳魂,2021-12-06 11:00,29.3,31.6,31.6,31.4,,2021-12-06 10:00,29.1,31.6,31.6,31.4
702,劳魂,2021-12-06 12:00,29.4,31.6,31.6,31.4,,2021-12-06 11:00,29.3,31.6,31.6,31.4
702,劳魂,2021-12-06 13:00,29.3,31.6,31.6,31.4,,2021-12-06 12:00,29.4,31.6,31.6,31.4
702,劳魂,2021-12-06 14:00,29.3,31.8,31.6,31.4,,2021-12-06 13:00,29.3,31.6,31.6,31.4
702,劳魂,2021-12-06 15:00,29.3,31.8,31.6,31.4,,2021-12-06 14:00,29.3,31.8,31.6,31.4
702,劳魂,2021-12-06 16:00,29.3,31.8,31.6,31.4,,2021-12-06 15:00,29.3,31.8,31.6,31.4
702,劳魂,2021-12-06 17:00,29.3,31.8,31.6,31.4,,2021-12-06 16:00,29.3,31.8,31.6,31.4
702,劳魂,2021-12-06 18:00,29.4,31.8,31.6,31.4,,2021-12-06 17:00,29.3,31.8,31.6,31.4
702,劳魂,2021-12-06 19:00,29.4,31.8,31.6,31.4,,2021-12-06 18:00,29.4,31.8,31.6,31.4
702,劳魂,2021-12-06 20:00,29.5,31.8,31.6,31.4,,2021-12-06 19:00,29.4,31.8,31.6,31.4
702,劳魂,2021-12-06 21:00,29.5,31.8,31.6,31.4,,2021-12-06 20:00,29.5,31.8,31.6,31.4
702,劳魂,2021-12-06 22:00,29.6,31.8,31.6,31.4,,2021-12-06 21:00,29.5,31.8,31.6,31.4
702,劳魂,2021-12-06 23:00,29.6,31.8,31.6,31.4,,2021-12-06 22:00,29.6,31.8,31.6,31.4
702,劳魂,2021-12-07 1:00,29.6,31.8,31.6,31.4,,2021-12-06 23:00,29.6,31.8,31.6,31.4
702,劳魂,2021-12-07 2:00,29.5,31.6,31.6,31.4,,2021-12-07 1:00,29.6,31.8,31.6,31.4
702,劳魂,2021-12-07 3:00,29.5,31.6,31.6,31.4,,2021-12-07 2:00,29.5,31.6,31.6,31.4
702,劳魂,2021-12-07 4:00,29.4,31.6,31.6,31.4,,2021-12-07 3:00,29.5,31.6,31.6,31.4
702,劳魂,2021-12-07 5:00,29.4,31.6,31.6,31.4,,2021-12-07 4:00,29.4,31.6,31.6,31.4
702,劳魂,2021-12-07 6:00,29.3,31.6,31.5,31.4,,2021-12-07 5:00,29.4,31.6,31.6,31.4
702,劳魂,2021-12-07 7:00,29.1,31.6,31.5,31.4,,2021-12-07 6:00,29.3,31.6,31.5,31.4
702,劳魂,2021-12-07 8:00,29.1,31.6,31.5,31.4,,2021-12-07 7:00,29.1,31.6,31.5,31.4
702,劳魂,2021-12-07 9:00,29.1,31.6,31.5,31.4,,2021-12-07 8:00,29.1,31.6,31.5,31.4
702,劳魂,2021-12-07 10:00,29.1,31.6,31.5,31.4,,2021-12-07 9:00,29.1,31.6,31.5,31.4
702,劳魂,2021-12-07 11:00,29.3,31.6,31.5,31.4,,2021-12-07 10:00,29.1,31.6,31.5,31.4
702,劳魂,2021-12-07 12:00,29.4,31.6,31.5,31.4,,2021-12-07 11:00,29.3,31.6,31.5,31.4
702,劳魂,2021-12-07 13:00,29.4,31.6,31.5,31.4,,2021-12-07 12:00,29.4,31.6,31.5,31.4
702,劳魂,2021-12-07 14:00,29.4,31.6,31.5,31.3,,2021-12-07 13:00,29.4,31.6,31.5,31.4
702,劳魂,2021-12-07 15:00,29.3,31.6,31.5,31.3,,2021-12-07 14:00,29.4,31.6,31.5,31.3
702,劳魂,2021-12-07 16:00,29.3,31.6,31.5,31.3,,2021-12-07 15:00,29.3,31.6,31.5,31.3
702,劳魂,2021-12-07 17:00,29.3,31.6,31.5,31.3,,2021-12-07 16:00,29.3,31.6,31.5,31.3
702,劳魂,2021-12-07 18:00,29.3,31.6,31.5,31.3,,2021-12-07 17:00,29.3,31.6,31.5,31.3
702,劳魂,2021-12-07 19:00,29.4,31.6,31.5,31.3,,2021-12-07 18:00,29.3,31.6,31.5,31.3
702,劳魂,2021-12-07 20:00,29.4,31.6,31.5,31.3,,2021-12-07 19:00,29.4,31.6,31.5,31.3
702,劳魂,2021-12-07 21:00,29.4,31.6,31.5,31.3,,2021-12-07 20:00,29.4,31.6,31.5,31.3
702,劳魂,2021-12-07 22:00,29.4,31.6,31.5,31.3,,2021-12-07 21:00,29.4,31.6,31.5,31.3
702,劳魂,2021-12-07 23:00,29.5,31.6,31.5,31.3,,2021-12-07 22:00,29.4,31.6,31.5,31.3
702,劳魂,2021-12-08 0:00,29.5,31.6,31.5,31.3,,2021-12-07 23:00,29.5,31.6,31.5,31.3
702,劳魂,2021-12-08 1:00,29.5,31.6,31.5,31.3,,2021-12-08 0:00,29.5,31.6,31.5,31.3
702,劳魂,2021-12-08 2:00,29.4,31.6,31.5,31.3,,2021-12-08 1:00,29.5,31.6,31.5,31.3
702,劳魂,2021-12-08 3:00,29.4,31.6,31.5,31.3,,2021-12-08 2:00,29.4,31.6,31.5,31.3
702,劳魂,2021-12-08 4:00,29.3,31.6,31.5,31.3,,2021-12-08 3:00,29.4,31.6,31.5,31.3
702,劳魂,2021-12-08 5:00,29.1,31.6,31.5,31.3,,2021-12-08 4:00,29.3,31.6,31.5,31.3
702,劳魂,2021-12-08 6:00,29.1,31.5,31.5,31.3,,2021-12-08 5:00,29.1,31.6,31.5,31.3
702,劳魂,2021-12-08 7:00,29,31.5,31.5,31.3,,2021-12-08 6:00,29.1,31.5,31.5,31.3
702,劳魂,2021-12-08 8:00,28.9,31.5,31.5,31.3,,2021-12-08 7:00,29,31.5,31.5,31.3
702,劳魂,2021-12-08 9:00,28.9,31.5,31.5,31.3,,2021-12-08 8:00,28.9,31.5,31.5,31.3
702,劳魂,2021-12-08 10:00,28.9,31.5,31.5,31.3,,2021-12-08 9:00,28.9,31.5,31.5,31.3
702,劳魂,2021-12-08 11:00,29,31.5,31.5,31.3,,2021-12-08 10:00,28.9,31.5,31.5,31.3
702,劳魂,2021-12-08 12:00,29.1,31.5,31.5,31.3,,2021-12-08 11:00,29,31.5,31.5,31.3
702,劳魂,2021-12-08 13:00,29.1,31.5,31.5,31.3,,2021-12-08 12:00,29.1,31.5,31.5,31.3
702,劳魂,2021-12-08 14:00,29.1,31.5,31.5,31.3,,2021-12-08 13:00,29.1,31.5,31.5,31.3
702,劳魂,2021-12-08 15:00,29.1,31.5,31.5,31.3,,2021-12-08 14:00,29.1,31.5,31.5,31.3
702,劳魂,2021-12-08 16:00,29,31.5,31.5,31.3,,2021-12-08 15:00,29.1,31.5,31.5,31.3
702,劳魂,2021-12-08 17:00,29,31.5,31.5,31.3,,2021-12-08 16:00,29,31.5,31.5,31.3
702,劳魂,2021-12-08 18:00,29.1,31.5,31.5,31.3,,2021-12-08 17:00,29,31.5,31.5,31.3
702,劳魂,2021-12-08 19:00,29.1,31.5,31.5,31.3,,2021-12-08 18:00,29.1,31.5,31.5,31.3
702,劳魂,2021-12-08 20:00,29.1,31.5,31.5,31.3,,2021-12-08 19:00,29.1,31.5,31.5,31.3
702,劳魂,2021-12-08 21:00,29.3,31.5,31.5,31.3,,2021-12-08 20:00,29.1,31.5,31.5,31.3
702,劳魂,2021-12-08 22:00,29.3,31.5,31.5,31.3,,2021-12-08 21:00,29.3,31.5,31.5,31.3
702,劳魂,2021-12-08 23:00,29.4,31.5,31.5,31.3,,2021-12-08 22:00,29.3,31.5,31.5,31.3
702,劳魂,2021-12-09 0:00,29.3,31.5,31.5,31.3,,2021-12-08 23:00,29.4,31.5,31.5,31.3
702,劳魂,2021-12-09 1:00,29.3,31.5,31.5,31.3,,2021-12-09 0:00,29.3,31.5,31.5,31.3
702,劳魂,2021-12-09 2:00,29.3,31.5,31.5,31.3,,2021-12-09 1:00,29.3,31.5,31.5,31.3
702,劳魂,2021-12-09 3:00,29.1,31.5,31.4,31.3,,2021-12-09 2:00,29.3,31.5,31.5,31.3
702,劳魂,2021-12-09 4:00,29.1,31.5,31.4,31.3,,2021-12-09 3:00,29.1,31.5,31.4,31.3
702,劳魂,2021-12-09 5:00,29,31.5,31.4,31.3,,2021-12-09 4:00,29.1,31.5,31.4,31.3
702,劳魂,2021-12-09 6:00,28.9,31.5,31.4,31.3,,2021-12-09 5:00,29,31.5,31.4,31.3
702,劳魂,2021-12-09 7:00,28.9,31.5,31.4,31.3,,2021-12-09 6:00,28.9,31.5,31.4,31.3
702,劳魂,2021-12-09 8:00,28.8,31.4,31.4,31.3,,2021-12-09 7:00,28.9,31.5,31.4,31.3
702,劳魂,2021-12-09 9:00,28.8,31.4,31.4,31.3,,2021-12-09 8:00,28.8,31.4,31.4,31.3
702,劳魂,2021-12-09 10:00,28.9,31.4,31.4,31.3,,2021-12-09 9:00,28.8,31.4,31.4,31.3
702,劳魂,2021-12-09 11:00,29,31.4,31.4,31.3,,2021-12-09 10:00,28.9,31.4,31.4,31.3
702,劳魂,2021-12-09 12:00,29.1,31.4,31.4,31.3,,2021-12-09 11:00,29,31.4,31.4,31.3
702,劳魂,2021-12-09 13:00,29.1,31.4,31.4,31.3,,2021-12-09 12:00,29.1,31.4,31.4,31.3
702,劳魂,2021-12-09 14:00,29,31.4,31.4,31.3,,2021-12-09 13:00,29.1,31.4,31.4,31.3
702,劳魂,2021-12-09 15:00,29,31.5,31.4,31.2,,2021-12-09 14:00,29,31.4,31.4,31.3
702,劳魂,2021-12-09 16:00,29,31.5,31.4,31.1,,2021-12-09 15:00,29,31.5,31.4,31.2
702,劳魂,2021-12-09 17:00,28.9,31.5,31.4,31.1,,2021-12-09 16:00,29,31.5,31.4,31.1
702,劳魂,2021-12-09 18:00,28.9,31.5,31.4,31.1,,2021-12-09 17:00,28.9,31.5,31.4,31.1
702,劳魂,2021-12-09 19:00,28.9,31.5,31.4,31.1,,2021-12-09 18:00,28.9,31.5,31.4,31.1
702,劳魂,2021-12-09 20:00,29,31.5,31.4,31.1,,2021-12-09 19:00,28.9,31.5,31.4,31.1
702,劳魂,2021-12-09 21:00,29.1,31.5,31.4,31.1,,2021-12-09 20:00,29,31.5,31.4,31.1
702,劳魂,2021-12-09 22:00,29.1,31.5,31.4,31.2,,2021-12-09 21:00,29.1,31.5,31.4,31.1
702,劳魂,2021-12-09 23:00,29.3,31.4,31.4,31.1,,2021-12-09 22:00,29.1,31.5,31.4,31.2
702,劳魂,2021-12-10 0:00,29.3,31.4,31.4,31.1,,2021-12-09 23:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 1:00,29.3,31.4,31.4,31.1,,2021-12-10 0:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 2:00,29.3,31.4,31.4,31.1,,2021-12-10 1:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 3:00,29.3,31.4,31.4,31.1,,2021-12-10 2:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 4:00,29.3,31.4,31.4,31.1,,2021-12-10 3:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 5:00,29.3,31.4,31.4,31.1,,2021-12-10 4:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 6:00,29.3,31.4,31.4,31.1,,2021-12-10 5:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 7:00,29.3,31.4,31.4,31.1,,2021-12-10 6:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 8:00,29.3,31.4,31.4,31.1,,2021-12-10 7:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 9:00,29.5,31.4,31.4,31.1,,2021-12-10 8:00,29.3,31.4,31.4,31.1
702,劳魂,2021-12-10 10:00,29.9,31.4,31.4,31.1,,2021-12-10 9:00,29.5,31.4,31.4,31.1
702,劳魂,2021-12-10 11:00,29.9,31.4,31.4,31.1,,2021-12-10 10:00,29.9,31.4,31.4,31.1
702,劳魂,2021-12-10 12:00,30,31.4,31.4,31.1,,2021-12-10 11:00,29.9,31.4,31.4,31.1
702,劳魂,2021-12-10 13:00,30,31.4,31.4,31.1,,2021-12-10 12:00,30,31.4,31.4,31.1
702,劳魂,2021-12-10 14:00,29.8,31.4,31.4,31.1,,2021-12-10 13:00,30,31.4,31.4,31.1
702,劳魂,2021-12-10 15:00,29.8,31.5,31.4,31.1,,2021-12-10 14:00,29.8,31.4,31.4,31.1
702,劳魂,2021-12-10 16:00,29.6,31.5,31.4,31.1,,2021-12-10 15:00,29.8,31.5,31.4,31.1
702,劳魂,2021-12-10 17:00,29.6,31.5,31.4,31.1,,2021-12-10 16:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-10 18:00,29.6,31.5,31.4,31.1,,2021-12-10 17:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-10 19:00,29.6,31.5,31.4,31.1,,2021-12-10 18:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-10 20:00,29.6,31.5,31.4,31.1,,2021-12-10 19:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-10 21:00,29.8,31.5,31.4,31.1,,2021-12-10 20:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-10 22:00,29.8,31.5,31.4,31.1,,2021-12-10 21:00,29.8,31.5,31.4,31.1
702,劳魂,2021-12-10 23:00,29.9,31.5,31.4,31.1,,2021-12-10 22:00,29.8,31.5,31.4,31.1
702,劳魂,2021-12-11 0:00,29.9,31.5,31.4,31.1,,2021-12-10 23:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-11 1:00,29.9,31.5,31.4,31.1,,2021-12-11 0:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-11 2:00,29.9,31.5,31.4,31.1,,2021-12-11 1:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-11 3:00,29.9,31.5,31.4,31.1,,2021-12-11 2:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-11 4:00,29.9,31.5,31.4,31.1,,2021-12-11 3:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-11 5:00,29.9,31.5,31.4,31.1,,2021-12-11 4:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-11 6:00,30,31.5,31.4,31.1,,2021-12-11 5:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-11 7:00,30,31.5,31.4,31.1,,2021-12-11 6:00,30,31.5,31.4,31.1
702,劳魂,2021-12-11 8:00,30,31.5,31.4,31.1,,2021-12-11 7:00,30,31.5,31.4,31.1
702,劳魂,2021-12-11 9:00,30,31.5,31.4,31.1,,2021-12-11 8:00,30,31.5,31.4,31.1
702,劳魂,2021-12-11 10:00,30,31.5,31.4,31.1,,2021-12-11 9:00,30,31.5,31.4,31.1
702,劳魂,2021-12-11 11:00,30,31.5,31.4,31.1,,2021-12-11 10:00,30,31.5,31.4,31.1
702,劳魂,2021-12-11 12:00,30,31.5,31.4,31.1,,2021-12-11 11:00,30,31.5,31.4,31.1
702,劳魂,2021-12-11 13:00,30,31.5,31.4,31.1,,2021-12-11 12:00,30,31.5,31.4,31.1
702,劳魂,2021-12-11 14:00,29.8,31.5,31.4,31.1,,2021-12-11 13:00,30,31.5,31.4,31.1
702,劳魂,2021-12-11 15:00,29.6,31.5,31.4,31.1,,2021-12-11 14:00,29.8,31.5,31.4,31.1
702,劳魂,2021-12-11 16:00,29.5,31.5,31.4,31.1,,2021-12-11 15:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-11 17:00,29.5,31.5,31.4,31.1,,2021-12-11 16:00,29.5,31.5,31.4,31.1
702,劳魂,2021-12-11 18:00,29.5,31.5,31.4,31.1,,2021-12-11 17:00,29.5,31.5,31.4,31.1
702,劳魂,2021-12-11 19:00,29.6,31.5,31.4,31.1,,2021-12-11 18:00,29.5,31.5,31.4,31.1
702,劳魂,2021-12-11 20:00,29.6,31.5,31.4,31.1,,2021-12-11 19:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-11 21:00,29.6,31.5,31.4,31.1,,2021-12-11 20:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-11 22:00,29.6,31.5,31.4,31.1,,2021-12-11 21:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-11 23:00,29.8,31.5,31.4,31.1,,2021-12-11 22:00,29.6,31.5,31.4,31.1
702,劳魂,2021-12-12 0:00,29.8,31.5,31.4,31.1,,2021-12-11 23:00,29.8,31.5,31.4,31.1
702,劳魂,2021-12-12 1:00,29.8,31.5,31.4,31.1,,2021-12-12 0:00,29.8,31.5,31.4,31.1
702,劳魂,2021-12-12 2:00,29.9,31.5,31.4,31.1,,2021-12-12 1:00,29.8,31.5,31.4,31.1
702,劳魂,2021-12-12 3:00,29.9,31.5,31.4,31.1,,2021-12-12 2:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 4:00,29.9,31.5,31.4,31.1,,2021-12-12 3:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 5:00,29.9,31.5,31.4,31.1,,2021-12-12 4:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 6:00,29.9,31.5,31.4,31.1,,2021-12-12 5:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 7:00,29.9,31.5,31.4,31.1,,2021-12-12 6:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 8:00,29.9,31.5,31.4,31.1,,2021-12-12 7:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 9:00,29.9,31.5,31.4,31.1,,2021-12-12 8:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 10:00,29.9,31.5,31.4,31.1,,2021-12-12 9:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 11:00,29.9,31.5,31.4,31.1,,2021-12-12 10:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 12:00,29.9,31.5,31.4,31.1,,2021-12-12 11:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 13:00,29.8,31.5,31.4,31.1,,2021-12-12 12:00,29.9,31.5,31.4,31.1
702,劳魂,2021-12-12 14:00,29.8,31.5,31.3,31.1,,2021-12-12 13:00,29.8,31.5,31.4,31.1
702,劳魂,2021-12-12 15:00,29.6,31.5,31.3,31.1,,2021-12-12 14:00,29.8,31.5,31.3,31.1
702,劳魂,2021-12-12 16:00,29.5,31.5,31.4,31.1,,2021-12-12 15:00,29.6,31.5,31.3,31.1
702,劳魂,2021-12-12 17:00,29.5,31.5,31.4,31.1,,2021-12-12 16:00,29.5,31.5,31.4,31.1
702,劳魂,2021-12-12 18:00,29.5,31.5,31.4,31.1,,2021-12-12 17:00,29.5,31.5,31.4,31.1
702,劳魂,2021-12-12 19:00,29.4,31.5,31.3,31.1,,2021-12-12 18:00,29.5,31.5,31.4,31.1
702,劳魂,2021-12-12 20:00,29.4,31.5,31.3,31.1,,2021-12-12 19:00,29.4,31.5,31.3,31.1
702,劳魂,2021-12-12 21:00,29.3,31.4,31.3,31.1,,2021-12-12 20:00,29.4,31.5,31.3,31.1
702,劳魂,2021-12-12 22:00,29.1,31.4,31.3,31.1,,2021-12-12 21:00,29.3,31.4,31.3,31.1
702,劳魂,2021-12-12 23:00,29,31.4,31.3,31.1,,2021-12-12 22:00,29.1,31.4,31.3,31.1
702,劳魂,2021-12-13 0:00,28.9,31.4,31.3,31.1,,2021-12-12 23:00,29,31.4,31.3,31.1
702,劳魂,2021-12-13 1:00,28.8,31.4,31.3,31.1,,2021-12-13 0:00,28.9,31.4,31.3,31.1
702,劳魂,2021-12-13 2:00,28.6,31.4,31.3,31.1,,2021-12-13 1:00,28.8,31.4,31.3,31.1
702,劳魂,2021-12-13 3:00,28.4,31.4,31.3,31.1,,2021-12-13 2:00,28.6,31.4,31.3,31.1
702,劳魂,2021-12-13 4:00,28.1,31.3,31.3,31.1,,2021-12-13 3:00,28.4,31.4,31.3,31.1
702,劳魂,2021-12-13 5:00,27.9,31.3,31.3,31.1,,2021-12-13 4:00,28.1,31.3,31.3,31.1
702,劳魂,2021-12-13 6:00,27.5,31.3,31.3,31.1,,2021-12-13 5:00,27.9,31.3,31.3,31.1
702,劳魂,2021-12-13 7:00,27.1,31.3,31.3,31.1,,2021-12-13 6:00,27.5,31.3,31.3,31.1
702,劳魂,2021-12-13 8:00,26.6,31.3,31.3,31,,2021-12-13 7:00,27.1,31.3,31.3,31.1
702,劳魂,2021-12-13 9:00,26.4,31.3,31.3,31,,2021-12-13 8:00,26.6,31.3,31.3,31
702,劳魂,2021-12-13 10:00,26.4,31.3,31.3,31,,2021-12-13 9:00,26.4,31.3,31.3,31
702,劳魂,2021-12-13 11:00,26.4,31.2,31.3,31,,2021-12-13 10:00,26.4,31.3,31.3,31
702,劳魂,2021-12-13 12:00,26.5,31.1,31.3,31,,2021-12-13 11:00,26.4,31.2,31.3,31
702,劳魂,2021-12-13 13:00,26.6,31.1,31.3,31,,2021-12-13 12:00,26.5,31.1,31.3,31
702,劳魂,2021-12-13 14:00,26.8,31.1,31.3,31,,2021-12-13 13:00,26.6,31.1,31.3,31
702,劳魂,2021-12-13 15:00,26.9,31.1,31.3,31,,2021-12-13 14:00,26.8,31.1,31.3,31
702,劳魂,2021-12-13 16:00,27,31.1,31.3,31,,2021-12-13 15:00,26.9,31.1,31.3,31
702,劳魂,2021-12-13 17:00,27,31.1,31.2,31,,2021-12-13 16:00,27,31.1,31.3,31
702,劳魂,2021-12-13 18:00,27,31.1,31.2,31,,2021-12-13 17:00,27,31.1,31.2,31
702,劳魂,2021-12-13 19:00,26.9,31.1,31.1,31,,2021-12-13 18:00,27,31.1,31.2,31
702,劳魂,2021-12-13 20:00,26.8,31.1,31.1,31,,2021-12-13 19:00,26.9,31.1,31.1,31
702,劳魂,2021-12-13 21:00,26.5,31.1,31.1,31,,2021-12-13 20:00,26.8,31.1,31.1,31
702,劳魂,2021-12-13 22:00,26.4,31.1,31.1,31,,2021-12-13 21:00,26.5,31.1,31.1,31
702,劳魂,2021-12-13 23:00,26.1,31.1,31.1,31,,2021-12-13 22:00,26.4,31.1,31.1,31
702,劳魂,2021-12-14 0:00,26,31.1,31.1,31,,2021-12-13 23:00,26.1,31.1,31.1,31
702,劳魂,2021-12-14 1:00,25.6,31.1,31.1,31,,2021-12-14 0:00,26,31.1,31.1,31
702,劳魂,2021-12-14 2:00,25.4,31.1,31.1,31,,2021-12-14 1:00,25.6,31.1,31.1,31
702,劳魂,2021-12-14 3:00,25,31,31.1,31,,2021-12-14 2:00,25.4,31.1,31.1,31
702,劳魂,2021-12-14 4:00,24.9,31,31.1,31,,2021-12-14 3:00,25,31,31.1,31
702,劳魂,2021-12-14 5:00,24.9,31,31.1,31,,2021-12-14 4:00,24.9,31,31.1,31
702,劳魂,2021-12-14 6:00,24.9,31,31.1,31,,2021-12-14 5:00,24.9,31,31.1,31
702,劳魂,2021-12-14 7:00,25,31,31.1,31,,2021-12-14 6:00,24.9,31,31.1,31
702,劳魂,2021-12-14 8:00,25,31,31.1,31,,2021-12-14 7:00,25,31,31.1,31
702,劳魂,2021-12-14 9:00,25.1,31,31.1,31,,2021-12-14 8:00,25,31,31.1,31
702,劳魂,2021-12-14 10:00,25.3,31,31.1,31,,2021-12-14 9:00,25.1,31,31.1,31
702,劳魂,2021-12-14 11:00,25.5,31,31.1,31,,2021-12-14 10:00,25.3,31,31.1,31
702,劳魂,2021-12-14 12:00,25.8,31,31.1,31,,2021-12-14 11:00,25.5,31,31.1,31
702,劳魂,2021-12-14 13:00,26.3,31,31.1,31,,2021-12-14 12:00,25.8,31,31.1,31
702,劳魂,2021-12-14 14:00,26.5,31,31.1,31,,2021-12-14 13:00,26.3,31,31.1,31
702,劳魂,2021-12-14 15:00,26.5,31,31.1,31,,2021-12-14 14:00,26.5,31,31.1,31
702,劳魂,2021-12-14 16:00,26.6,31,31.1,31,,2021-12-14 15:00,26.5,31,31.1,31
702,劳魂,2021-12-14 17:00,26.6,31,31.1,31,,2021-12-14 16:00,26.6,31,31.1,31
702,劳魂,2021-12-14 18:00,26.8,31,31.1,31,,2021-12-14 17:00,26.6,31,31.1,31
702,劳魂,2021-12-14 19:00,26.8,31,31.1,31,,2021-12-14 18:00,26.8,31,31.1,31
702,劳魂,2021-12-14 20:00,26.8,31,31.1,31,,2021-12-14 19:00,26.8,31,31.1,31
702,劳魂,2021-12-14 21:00,26.9,31,31.1,31,,2021-12-14 20:00,26.8,31,31.1,31
702,劳魂,2021-12-14 22:00,26.9,31,31.1,31,,2021-12-14 21:00,26.9,31,31.1,31
702,劳魂,2021-12-14 23:00,26.9,31,31.1,31,,2021-12-14 22:00,26.9,31,31.1,31
702,劳魂,2021-12-15 0:00,27,31,31.1,31,,2021-12-14 23:00,26.9,31,31.1,31
702,劳魂,2021-12-15 1:00,27,31,31.1,31,,2021-12-15 0:00,27,31,31.1,31
702,劳魂,2021-12-15 2:00,27,31,31.1,31,,2021-12-15 1:00,27,31,31.1,31
702,劳魂,2021-12-15 3:00,27,31,31.1,31,,2021-12-15 2:00,27,31,31.1,31
702,劳魂,2021-12-15 4:00,27,31,31.1,30.9,,2021-12-15 3:00,27,31,31.1,31
702,劳魂,2021-12-15 5:00,27,31,31.1,31,,2021-12-15 4:00,27,31,31.1,30.9
702,劳魂,2021-12-15 6:00,27,31,31.1,30.9,,2021-12-15 5:00,27,31,31.1,31
702,劳魂,2021-12-15 7:00,27,31,31.1,30.9,,2021-12-15 6:00,27,31,31.1,30.9
702,劳魂,2021-12-15 8:00,27,31,31.1,30.9,,2021-12-15 7:00,27,31,31.1,30.9
702,劳魂,2021-12-15 9:00,27,31,31.1,30.9,,2021-12-15 8:00,27,31,31.1,30.9
